,Token_ID,Token,Lemma,POS,POS_TAG,Dependency_Head,Dependency_Label,idx_sent,Negation_cue,next,prev,HECT,HECA
41603,11,stranger,stranger,NOUN,NN,13,nsubj,2245,O,a,dogged,0,0
41604,12,dogged,dog,VERB,VBD,6,advcl,2245,O,stranger,us,0,0
41605,13,us,we,PRON,PRP,13,dobj,2245,O,dogged,in,0,0
41606,14,in,in,ADP,IN,13,prep,2245,O,us,London,0,0
41607,15,London,London,PROPN,NNP,15,pobj,2245,O,in,.,0,0
41608,16,.,.,PUNCT,.,6,punct,2245,O,London,We,0,0
41609,0,We,we,PRON,PRP,4,nsubj,2246,O,.,have,0,0
41610,1,have,have,AUX,VBP,4,aux,2246,O,We,never,0,0
41611,2,never,never,ADV,RB,4,neg,2246,B-NEG,have,shaken,1,0
41612,3,shaken,shake,VERB,VBN,0,ROOT,2246,O,never,him,0,0
41613,4,him,he,PRON,PRP,4,dobj,2246,O,shaken,off,0,0
41614,5,off,off,ADP,RP,4,prt,2246,O,him,.,0,0
41615,6,.,.,PUNCT,.,4,punct,2246,O,off,If,0,0
41616,0,If,if,SCONJ,IN,4,mark,2247,O,.,I,0,0
41617,1,I,I,PRON,PRP,4,nsubj,2247,O,If,could,0,0
41618,2,could,could,AUX,MD,4,aux,2247,O,I,lay,0,0
41619,3,lay,lay,VERB,VB,16,advcl,2247,O,could,my,0,0
41620,4,my,my,PRON,PRP$,6,poss,2247,O,lay,hands,0,0
41621,5,hands,hand,NOUN,NNS,4,dobj,2247,O,my,upon,0,0
41622,6,upon,upon,SCONJ,IN,4,prep,2247,O,hands,that,0,0
41623,7,that,that,DET,DT,9,det,2247,O,upon,man,0,0
41624,8,man,man,NOUN,NN,7,pobj,2247,O,that,",",0,0
41625,9,",",",",PUNCT,",",16,punct,2247,O,man,then,0,0
41626,10,then,then,ADV,RB,16,advmod,2247,O,",",at,0,0
41627,11,at,at,ADP,IN,16,prep,2247,O,then,last,0,0
41628,12,last,last,ADV,RB,12,amod,2247,O,at,we,0,0
41629,13,we,we,PRON,PRP,16,nsubj,2247,O,last,might,0,0
41630,14,might,might,AUX,MD,16,aux,2247,O,we,find,0,0
41631,15,find,find,VERB,VB,0,ROOT,2247,O,might,ourselves,0,0
41632,16,ourselves,ourselves,PRON,PRP,16,dobj,2247,O,find,at,0,0
41633,17,at,at,ADP,IN,16,prep,2247,O,ourselves,the,0,0
41634,18,the,the,DET,DT,20,det,2247,O,at,end,0,0
41635,19,end,end,NOUN,NN,18,pobj,2247,O,the,of,0,0
41636,20,of,of,ADP,IN,20,prep,2247,O,end,all,0,0
41637,21,all,all,DET,PDT,24,predet,2247,O,of,our,0,0
41638,22,our,our,PRON,PRP$,24,poss,2247,O,all,difficulties,0,0
41639,23,difficulties,difficulty,NOUN,NNS,21,pobj,2247,O,our,.,0,0
41640,24,.,.,PUNCT,.,16,punct,2247,O,difficulties,To,0,0
41641,0,To,to,ADP,IN,8,prep,2248,O,.,this,0,0
41642,1,this,this,DET,DT,4,det,2248,O,To,one,0,0
41643,2,one,one,NUM,CD,4,nummod,2248,O,this,purpose,0,0
41644,3,purpose,purpose,NOUN,NN,1,pobj,2248,O,one,I,0,0
41645,4,I,I,PRON,PRP,8,nsubj,2248,O,purpose,must,0,0
41646,5,must,must,AUX,MD,8,aux,2248,O,I,now,0,0
41647,6,now,now,ADV,RB,8,advmod,2248,O,must,devote,0,0
41648,7,devote,devote,VERB,VB,0,ROOT,2248,O,now,all,0,0
41649,8,all,all,DET,PDT,11,predet,2248,O,devote,my,0,0
41650,9,my,my,PRON,PRP$,11,poss,2248,O,all,energies,0,0
41651,10,energies,energy,NOUN,NNS,8,dobj,2248,O,my,.,0,0
41652,11,.,.,PUNCT,.,8,punct,2248,O,energies,My,0,0
41653,0,My,my,PRON,PRP$,3,poss,2249,O,.,first,0,0
41654,1,first,first,ADJ,JJ,3,amod,2249,O,My,impulse,0,0
41655,2,impulse,impulse,NOUN,NN,4,nsubj,2249,O,first,was,0,0
41656,3,was,be,AUX,VBD,0,ROOT,2249,O,impulse,to,0,0
41657,4,to,to,PART,TO,6,aux,2249,O,was,tell,0,0
41658,5,tell,tell,VERB,VB,4,xcomp,2249,O,to,Sir,0,0
41659,6,Sir,Sir,PROPN,NNP,8,compound,2249,O,tell,Henry,0,0
41660,7,Henry,you,PROPN,NNP,6,dative,2249,O,Sir,all,0,0
41661,8,all,all,DET,PDT,11,predet,2249,O,Henry,my,0,0
41662,9,my,my,PRON,PRP$,11,poss,2249,O,all,plans,0,0
41663,10,plans,plan,NOUN,NNS,6,dobj,2249,O,my,.,0,0
41664,11,.,.,PUNCT,.,4,punct,2249,O,plans,My,0,0
41665,0,My,my,PRON,PRP$,2,poss,2250,O,.,second,0,0
41666,1,second,second,NOUN,NN,5,amod,2250,O,My,and,0,0
41667,2,and,and,CCONJ,CC,2,cc,2250,O,second,wisest,0,0
41668,3,wisest,wise,ADJ,JJS,2,conj,2250,O,and,one,0,0
41669,4,one,one,NUM,CD,6,nsubj,2250,O,wisest,is,0,0
41670,5,is,be,AUX,VBZ,0,ROOT,2250,O,one,to,0,0
41671,6,to,to,PART,TO,8,aux,2250,O,is,play,0,0
41672,7,play,play,VERB,VB,6,xcomp,2250,O,to,my,0,0
41673,8,my,my,PRON,PRP$,11,poss,2250,O,play,own,0,0
41674,9,own,own,ADJ,JJ,11,amod,2250,O,my,game,0,0
41675,10,game,game,NOUN,NN,8,dobj,2250,O,own,and,0,0
41676,11,and,and,CCONJ,CC,8,cc,2250,O,game,speak,0,0
41677,12,speak,speak,VERB,VB,8,conj,2250,O,and,as,0,0
41678,13,as,as,ADV,RB,15,advmod,2250,O,speak,little,0,0
41679,14,little,little,ADJ,JJ,13,dobj,2250,O,as,as,0,0
41680,15,as,as,ADP,IN,15,prep,2250,O,little,possible,0,0
41681,16,possible,possible,ADJ,JJ,16,amod,2250,O,as,to,0,0
41682,17,to,to,ADP,IN,13,prep,2250,O,possible,anyone,0,0
41683,18,anyone,anyone,PRON,NN,18,pobj,2250,O,to,.,0,0
41684,19,.,.,PUNCT,.,6,punct,2250,O,anyone,He,0,0
41685,0,He,he,PRON,PRP,2,nsubj,2251,O,.,is,0,0
41686,1,is,be,AUX,VBZ,0,ROOT,2251,O,He,silent,0,0
41687,2,silent,silent,ADJ,JJ,2,acomp,2251,O,is,and,0,0
41688,3,and,and,CCONJ,CC,3,cc,2251,O,silent,distrait,0,0
41689,4,distrait,distrait,ADJ,JJ,3,conj,2251,O,and,.,0,0
41690,5,.,.,PUNCT,.,2,punct,2251,O,distrait,His,0,0
41691,0,His,his,PRON,PRP$,2,poss,2252,O,.,nerves,0,0
41692,1,nerves,nerve,NOUN,NNS,6,nsubjpass,2252,O,His,have,0,0
41693,2,have,have,AUX,VBP,6,aux,2252,O,nerves,been,0,0
41694,3,been,be,AUX,VBN,6,auxpass,2252,O,have,strangely,0,0
41695,4,strangely,strangely,ADV,RB,6,advmod,2252,O,been,shaken,0,0
41696,5,shaken,shake,VERB,VBN,0,ROOT,2252,O,strangely,by,0,0
41697,6,by,by,ADP,IN,6,agent,2252,O,shaken,that,0,0
41698,7,that,that,DET,DT,9,det,2252,O,by,sound,0,0
41699,8,sound,sound,NOUN,NN,7,pobj,2252,O,that,upon,0,0
41700,9,upon,upon,SCONJ,IN,9,prep,2252,O,sound,the,0,0
41701,10,the,the,DET,DT,12,det,2252,O,upon,moor,0,0
41702,11,moor,moor,NOUN,NN,10,pobj,2252,O,the,.,0,0
41703,12,.,.,PUNCT,.,6,punct,2252,O,moor,I,0,0
41704,0,I,I,PRON,PRP,3,nsubj,2253,O,.,will,0,0
41705,1,will,will,AUX,MD,3,aux,2253,O,I,say,0,0
41706,2,say,say,VERB,VB,0,ROOT,2253,O,will,nothing,0,0
41707,3,nothing,nothing,PRON,NN,3,dobj,2253,B-NEG,say,to,1,1
41708,4,to,to,PART,TO,6,aux,2253,O,nothing,add,0,0
41709,5,add,add,VERB,VB,4,relcl,2253,O,to,to,0,0
41710,6,to,to,ADP,IN,6,prep,2253,O,add,his,0,0
41711,7,his,his,PRON,PRP$,9,poss,2253,O,to,anxieties,0,0
41712,8,anxieties,anxiety,NOUN,NNS,7,pobj,2253,O,his,",",0,0
41713,9,",",",",PUNCT,",",3,punct,2253,O,anxieties,but,0,0
41714,10,but,but,CCONJ,CC,3,cc,2253,O,",",I,0,0
41715,11,I,I,PRON,PRP,14,nsubj,2253,O,but,will,0,0
41716,12,will,will,AUX,MD,14,aux,2253,O,I,take,0,0
41717,13,take,take,VERB,VB,3,conj,2253,O,will,my,0,0
41718,14,my,my,PRON,PRP$,17,poss,2253,O,take,own,0,0
41719,15,own,own,ADJ,JJ,17,amod,2253,O,my,steps,0,0
41720,16,steps,step,NOUN,NNS,14,dobj,2253,O,own,to,0,0
41721,17,to,to,PART,TO,19,aux,2253,O,steps,attain,0,0
41722,18,attain,attain,VERB,VB,14,advcl,2253,O,to,my,0,0
41723,19,my,my,PRON,PRP$,22,poss,2253,O,attain,own,0,0
41724,20,own,own,ADJ,JJ,22,amod,2253,O,my,end,0,0
41725,21,end,end,NOUN,NN,19,dobj,2253,O,own,.,0,0
41726,22,.,.,PUNCT,.,14,punct,2253,O,end,We,0,0
41727,0,We,we,PRON,PRP,2,nsubj,2254,O,.,had,0,0
41728,1,had,have,VERB,VBD,0,ROOT,2254,O,We,a,0,0
41729,2,a,a,DET,DT,5,det,2254,O,had,small,0,0
41730,3,small,small,ADJ,JJ,5,amod,2254,O,a,scene,0,0
41731,4,scene,scene,NOUN,NN,2,dobj,2254,O,small,this,0,0
41732,5,this,this,DET,DT,7,det,2254,O,scene,morning,0,0
41733,6,morning,morning,NOUN,NN,2,npadvmod,2254,O,this,after,0,0
41734,7,after,after,ADP,IN,2,prep,2254,O,morning,breakfast,0,0
41735,8,breakfast,breakfast,NOUN,NN,8,pobj,2254,O,after,.,0,0
41736,9,.,.,PUNCT,.,2,punct,2254,O,breakfast,Barrymore,0,0
41737,0,Barrymore,Barrymore,PROPN,NNP,2,nsubj,2255,O,.,asked,0,0
41738,1,asked,ask,VERB,VBD,0,ROOT,2255,O,Barrymore,leave,0,0
41739,2,leave,leave,NOUN,NN,2,dobj,2255,O,asked,to,0,0
41740,3,to,to,PART,TO,5,aux,2255,O,leave,speak,0,0
41741,4,speak,speak,VERB,VB,2,xcomp,2255,O,to,with,0,0
41742,5,with,with,ADP,IN,5,prep,2255,O,speak,Sir,0,0
41743,6,Sir,Sir,PROPN,NNP,8,compound,2255,O,with,Henry,0,0
41744,7,Henry,Henry,PROPN,NNP,6,pobj,2255,O,Sir,",",0,0
41745,8,",",",",PUNCT,",",2,punct,2255,O,Henry,and,0,0
41746,9,and,and,CCONJ,CC,2,cc,2255,O,",",they,0,0
41747,10,they,they,PRON,PRP,13,nsubjpass,2255,O,and,were,0,0
41748,11,were,be,AUX,VBD,13,auxpass,2255,O,they,closeted,0,0
41749,12,closeted,closet,VERB,VBN,2,conj,2255,O,were,in,0,0
41750,13,in,in,ADP,IN,13,prep,2255,O,closeted,his,0,0
41751,14,his,his,PRON,PRP$,16,poss,2255,O,in,study,0,0
41752,15,study,study,NOUN,NN,14,pobj,2255,O,his,some,0,0
41753,16,some,some,DET,DT,19,det,2255,O,study,little,0,0
41754,17,little,little,ADJ,JJ,19,amod,2255,O,some,time,0,0
41755,18,time,time,NOUN,NN,13,npadvmod,2255,O,little,.,0,0
41756,19,.,.,PUNCT,.,13,punct,2255,O,time,Sitting,0,0
41757,0,Sitting,sit,VERB,VBG,9,advcl,2256,O,.,in,0,0
41758,1,in,in,ADP,IN,1,prep,2256,O,Sitting,the,0,0
41759,2,the,the,DET,DT,4,det,2256,O,in,billiard-room,0,0
41760,3,billiard-room,billiard-room,NOUN,NN,2,pobj,2256,O,the,I,0,0
41761,4,I,I,PRON,PRP,9,nsubj,2256,O,billiard-room,more,0,0
41762,5,more,more,ADV,RBR,9,advmod,2256,O,I,than,0,0
41763,6,than,than,ADP,IN,6,prep,2256,O,more,once,0,0
41764,7,once,once,ADV,RB,7,pcomp,2256,O,than,heard,0,0
41765,8,heard,hear,VERB,VBD,0,ROOT,2256,O,once,the,0,0
41766,9,the,the,DET,DT,11,det,2256,O,heard,sound,0,0
41767,10,sound,sound,NOUN,NN,14,nsubj,2256,O,the,of,0,0
41768,11,of,of,ADP,IN,11,prep,2256,O,sound,voices,0,0
41769,12,voices,voice,NOUN,NNS,12,pobj,2256,O,of,raised,0,0
41770,13,raised,raise,VERB,VBN,9,ccomp,2256,O,voices,",",0,0
41771,14,",",",",PUNCT,",",9,punct,2256,O,raised,and,0,0
41772,15,and,and,CCONJ,CC,9,cc,2256,O,",",I,0,0
41773,16,I,I,PRON,PRP,18,nsubj,2256,O,and,had,0,0
41774,17,had,have,VERB,VBD,9,conj,2256,O,I,a,0,0
41775,18,a,a,DET,DT,22,det,2256,O,had,pretty,0,0
41776,19,pretty,pretty,ADV,RB,21,advmod,2256,O,a,good,0,0
41777,20,good,good,ADJ,JJ,22,amod,2256,O,pretty,idea,0,0
41778,21,idea,idea,NOUN,NN,18,dobj,2256,O,good,what,0,0
41779,22,what,what,PRON,WP,26,attr,2256,O,idea,the,0,0
41780,23,the,the,DET,DT,25,det,2256,O,what,point,0,0
41781,24,point,point,NOUN,NN,26,nsubj,2256,O,the,was,0,0
41782,25,was,be,AUX,VBD,22,relcl,2256,O,point,which,0,0
41783,26,which,which,PRON,WDT,28,nsubj,2256,O,was,was,0,0
41784,27,was,be,AUX,VBD,22,relcl,2256,O,which,under,0,0
41785,28,under,under,ADP,IN,28,prep,2256,O,was,discussion,0,0
41786,29,discussion,discussion,NOUN,NN,29,pobj,2256,O,under,.,0,0
41787,30,.,.,PUNCT,.,18,punct,2256,O,discussion,After,0,0
41788,0,After,after,ADP,IN,0,ROOT,2257,O,.,a,0,0
41789,1,a,a,DET,DT,3,det,2257,O,After,time,0,0
41790,2,time,time,NOUN,NN,1,pobj,2257,O,a,the,0,0
41791,3,the,the,DET,DT,5,det,2257,O,time,baronet,0,0
41792,4,baronet,baronet,NOUN,NN,6,nsubj,2257,O,the,opened,0,0
41793,5,opened,open,VERB,VBD,3,relcl,2257,O,baronet,his,0,0
41794,6,his,his,PRON,PRP$,8,poss,2257,O,opened,door,0,0
41795,7,door,door,NOUN,NN,6,dobj,2257,O,his,and,0,0
41796,8,and,and,CCONJ,CC,6,cc,2257,O,door,called,0,0
41797,9,called,call,VERB,VBD,6,conj,2257,O,and,for,0,0
41798,10,for,for,ADP,IN,10,prep,2257,O,called,me,0,0
41799,11,me,I,PRON,PRP,11,pobj,2257,O,for,.,0,0
41800,12,.,.,PUNCT,.,1,punct,2257,O,me,"""",0,0
41801,0,"""","""",PUNCT,``,12,punct,2258,O,.,Barrymore,0,0
41802,1,Barrymore,Barrymore,PROPN,NNP,3,nsubj,2258,O,"""",considers,0,0
41803,2,considers,consider,VERB,VBZ,12,ccomp,2258,O,Barrymore,that,0,0
41804,3,that,that,SCONJ,IN,6,mark,2258,O,considers,he,0,0
41805,4,he,he,PRON,PRP,6,nsubj,2258,O,that,has,0,0
41806,5,has,have,VERB,VBZ,3,ccomp,2258,O,he,a,0,0
41807,6,a,a,DET,DT,8,det,2258,O,has,grievance,0,0
41808,7,grievance,grievance,NOUN,NN,6,dobj,2258,O,a,",",0,0
41809,8,",",",",PUNCT,",",12,punct,2258,O,grievance,"""",0,0
41810,9,"""","""",PUNCT,'',12,punct,2258,O,",",he,0,0
41811,10,he,he,PRON,PRP,12,nsubj,2258,O,"""",said,0,0
41812,11,said,say,VERB,VBD,0,ROOT,2258,O,he,.,0,0
41813,12,.,.,PUNCT,.,12,punct,2258,O,said,"""",0,0
41814,0,"""","""",PUNCT,``,3,punct,2259,O,.,He,0,0
41815,1,He,he,PRON,PRP,3,nsubj,2259,O,"""",thinks,0,0
41816,2,thinks,think,VERB,VBZ,0,ROOT,2259,O,He,that,0,0
41817,3,that,that,SCONJ,IN,6,mark,2259,O,thinks,it,0,0
41818,4,it,it,PRON,PRP,6,nsubj,2259,O,that,was,0,0
41819,5,was,be,AUX,VBD,3,ccomp,2259,O,it,unfair,0,0
41820,6,unfair,unfair,ADJ,JJ,6,acomp,2259,B-NEG,was,on,0,1
41821,7,on,on,ADP,IN,6,prep,2259,O,unfair,our,0,0
41822,8,our,our,PRON,PRP$,10,poss,2259,O,on,part,0,0
41823,9,part,part,NOUN,NN,8,pobj,2259,O,our,to,0,0
41824,10,to,to,PART,TO,12,aux,2259,O,part,hunt,0,0
41825,11,hunt,hunt,VERB,VB,6,xcomp,2259,O,to,his,0,0
41826,12,his,his,PRON,PRP$,14,poss,2259,O,hunt,brother-in-law,0,0
41827,13,brother-in-law,brother-in-law,NOUN,NN,12,dobj,2259,O,his,down,0,0
41828,14,down,down,ADP,RP,12,prt,2259,O,brother-in-law,when,0,0
41829,15,when,when,SCONJ,WRB,26,advmod,2259,O,down,he,0,0
41830,16,he,he,PRON,PRP,26,nsubj,2259,O,when,",",0,0
41831,17,",",",",PUNCT,",",17,punct,2259,O,he,of,0,0
41832,18,of,of,ADP,IN,17,prep,2259,O,",",his,0,0
41833,19,his,his,PRON,PRP$,23,poss,2259,O,of,own,0,0
41834,20,own,own,ADJ,JJ,23,amod,2259,O,his,free,0,0
41835,21,free,free,ADJ,JJ,23,amod,2259,O,own,will,0,0
41836,22,will,will,NOUN,NN,19,pobj,2259,O,free,",",0,0
41837,23,",",",",PUNCT,",",26,punct,2259,O,will,had,0,0
41838,24,had,have,AUX,VBD,26,aux,2259,O,",",told,0,0
41839,25,told,tell,VERB,VBN,6,advcl,2259,O,had,us,0,0
41840,26,us,we,PRON,PRP,26,dative,2259,O,told,the,0,0
41841,27,the,the,DET,DT,29,det,2259,O,us,secret,0,0
41842,28,secret,secret,NOUN,NN,26,dobj,2259,O,the,.,0,0
41843,29,.,.,PUNCT,.,3,punct,2259,O,secret,"""",0,0
41844,30,"""","""",PUNCT,'',3,punct,2259,O,.,The,0,0
41845,0,The,the,DET,DT,2,det,2260,O,"""",butler,0,0
41846,1,butler,butler,NOUN,NN,4,nsubj,2260,O,The,was,0,0
41847,2,was,be,AUX,VBD,4,aux,2260,O,butler,standing,0,0
41848,3,standing,stand,VERB,VBG,0,ROOT,2260,O,was,very,0,0
41849,4,very,very,ADV,RB,6,advmod,2260,O,standing,pale,0,0
41850,5,pale,pale,ADJ,JJ,4,acomp,2260,O,very,but,0,0
41851,6,but,but,CCONJ,CC,4,cc,2260,O,pale,very,0,0
41852,7,very,very,ADV,RB,9,advmod,2260,O,but,collected,0,0
41853,8,collected,collect,VERB,VBN,4,conj,2260,O,very,before,0,0
41854,9,before,before,ADP,IN,9,prep,2260,O,collected,us,0,0
41855,10,us,we,PRON,PRP,10,pobj,2260,O,before,.,0,0
41856,11,.,.,PUNCT,.,4,punct,2260,O,us,"""",0,0
41857,0,"""","""",PUNCT,``,12,punct,2261,O,.,I,0,0
41858,1,I,I,PRON,PRP,5,nsubj,2261,O,"""",may,0,0
41859,2,may,may,AUX,MD,5,aux,2261,O,I,have,0,0
41860,3,have,have,AUX,VB,5,aux,2261,O,may,spoken,0,0
41861,4,spoken,speak,VERB,VBN,12,ccomp,2261,O,have,too,0,0
41862,5,too,too,ADV,RB,7,advmod,2261,O,spoken,warmly,0,0
41863,6,warmly,warmly,ADV,RB,5,advmod,2261,O,too,",",0,0
41864,7,",",",",PUNCT,",",5,punct,2261,O,warmly,sir,0,0
41865,8,sir,sir,NOUN,NN,5,npadvmod,2261,O,",",",",0,0
41866,9,",",",",PUNCT,",",12,punct,2261,O,sir,"""",0,0
41867,10,"""","""",PUNCT,'',12,punct,2261,O,",",said,0,0
41868,11,said,say,VERB,VBD,0,ROOT,2261,O,"""",he,0,0
41869,12,he,he,PRON,PRP,12,nsubj,2261,O,said,",",0,0
41870,13,",",",",PUNCT,",",12,punct,2261,O,he,"""",0,0
41871,14,"""","""",PUNCT,'',12,punct,2261,O,",",and,0,0
41872,15,and,and,CCONJ,CC,12,cc,2261,O,"""",if,0,0
41873,16,if,if,SCONJ,IN,19,mark,2261,O,and,I,0,0
41874,17,I,I,PRON,PRP,19,nsubj,2261,O,if,have,0,0
41875,18,have,have,VERB,VBP,22,advcl,2261,O,I,",",0,0
41876,19,",",",",PUNCT,",",22,punct,2261,O,have,I,0,0
41877,20,I,I,PRON,PRP,22,nsubj,2261,O,",",am,0,0
41878,21,am,be,AUX,VBP,12,conj,2261,O,I,sure,0,0
41879,22,sure,sure,ADJ,JJ,22,acomp,2261,O,am,that,0,0
41880,23,that,that,SCONJ,IN,26,mark,2261,O,sure,I,0,0
41881,24,I,I,PRON,PRP,26,nsubj,2261,O,that,beg,0,0
41882,25,beg,beg,VERB,VBP,23,ccomp,2261,O,I,your,0,0
41883,26,your,your,PRON,PRP$,28,poss,2261,O,beg,pardon,0,0
41884,27,pardon,pardon,NOUN,NN,26,dobj,2261,O,your,.,0,0
41885,28,.,.,PUNCT,.,12,punct,2261,O,pardon,At,0,0
41886,0,At,at,ADP,IN,7,prep,2262,O,.,the,0,0
41887,1,the,the,DET,DT,4,det,2262,O,At,same,0,0
41888,2,same,same,ADJ,JJ,4,amod,2262,O,the,time,0,0
41889,3,time,time,NOUN,NN,1,pobj,2262,O,same,",",0,0
41890,4,",",",",PUNCT,",",7,punct,2262,O,time,I,0,0
41891,5,I,I,PRON,PRP,7,nsubj,2262,O,",",was,0,0
41892,6,was,be,AUX,VBD,0,ROOT,2262,O,I,very,0,0
41893,7,very,very,ADV,RB,9,advmod,2262,O,was,much,0,0
41894,8,much,much,ADV,RB,10,advmod,2262,O,very,surprised,0,0
41895,9,surprised,surprised,ADJ,JJ,7,acomp,2262,O,much,when,0,0
41896,10,when,when,SCONJ,WRB,13,advmod,2262,O,surprised,I,0,0
41897,11,I,I,PRON,PRP,13,nsubj,2262,O,when,heard,0,0
41898,12,heard,hear,VERB,VBD,7,advcl,2262,O,I,you,0,0
41899,13,you,you,PRON,PRP,13,dobj,2262,O,heard,two,0,0
41900,14,two,two,NUM,CD,16,nummod,2262,O,you,gentlemen,0,0
41901,15,gentlemen,gentleman,NOUN,NNS,17,nsubj,2262,O,two,come,0,0
41902,16,come,come,VERB,VB,13,ccomp,2262,O,gentlemen,back,0,0
41903,17,back,back,ADV,RB,17,advmod,2262,O,come,this,0,0
41904,18,this,this,DET,DT,20,det,2262,O,back,morning,0,0
41905,19,morning,morning,NOUN,NN,17,npadvmod,2262,O,this,and,0,0
41906,20,and,and,CCONJ,CC,17,cc,2262,O,morning,learned,0,0
41907,21,learned,learn,VERB,VBD,17,conj,2262,O,and,that,0,0
41908,22,that,that,SCONJ,IN,27,mark,2262,O,learned,you,0,0
41909,23,you,you,PRON,PRP,27,nsubj,2262,O,that,had,0,0
41910,24,had,have,AUX,VBD,27,aux,2262,O,you,been,0,0
41911,25,been,be,AUX,VBN,27,aux,2262,O,had,chasing,0,0
41912,26,chasing,chase,VERB,VBG,22,ccomp,2262,O,been,Selden,0,0
41913,27,Selden,Selden,PROPN,NNP,27,dobj,2262,O,chasing,.,0,0
41914,28,.,.,PUNCT,.,7,punct,2262,O,Selden,The,0,0
41915,0,The,the,DET,DT,3,det,2263,O,.,poor,0,0
41916,1,poor,poor,ADJ,JJ,3,amod,2263,O,The,fellow,0,0
41917,2,fellow,fellow,NOUN,NN,4,nsubj,2263,O,poor,has,0,0
41918,3,has,have,VERB,VBZ,0,ROOT,2263,O,fellow,enough,0,0
41919,4,enough,enough,ADJ,JJ,4,dobj,2263,O,has,to,0,0
41920,5,to,to,PART,TO,7,aux,2263,O,enough,fight,0,0
41921,6,fight,fight,VERB,VB,5,acl,2263,O,to,against,0,0
41922,7,against,against,ADP,IN,7,prep,2263,O,fight,without,0,0
41923,8,without,without,ADP,IN,7,prep,2263,B-NEG,against,my,1,0
41924,9,my,my,PRON,PRP$,11,nsubj,2263,O,without,putting,0,0
41925,10,putting,put,VERB,VBG,9,pcomp,2263,O,my,more,0,0
41926,11,more,more,ADJ,JJR,11,dobj,2263,O,putting,upon,0,0
41927,12,upon,upon,SCONJ,IN,11,prep,2263,O,more,his,0,0
41928,13,his,his,PRON,PRP$,15,poss,2263,O,upon,track,0,0
41929,14,track,track,NOUN,NN,13,pobj,2263,O,his,.,0,0
41930,15,.,.,PUNCT,.,4,punct,2263,O,track,"""",0,0
41931,16,"""","""",PUNCT,'',4,punct,2263,O,.,"""",0,0
41932,0,"""","""",PUNCT,``,15,punct,2264,O,"""",If,0,0
41933,1,If,if,SCONJ,IN,5,mark,2264,O,"""",you,0,0
41934,2,you,you,PRON,PRP,5,nsubj,2264,O,If,had,0,0
41935,3,had,have,AUX,VBD,5,aux,2264,O,you,told,0,0
41936,4,told,tell,VERB,VBN,15,advcl,2264,O,had,us,0,0
41937,5,us,we,PRON,PRP,5,dobj,2264,O,told,of,0,0
41938,6,of,of,ADP,IN,5,prep,2264,O,us,your,0,0
41939,7,your,your,PRON,PRP$,10,poss,2264,O,of,own,0,0
41940,8,own,own,ADJ,JJ,10,amod,2264,O,your,free,0,0
41941,9,free,free,ADJ,JJ,7,pobj,2264,O,own,will,0,0
41942,10,will,will,AUX,MD,15,aux,2264,O,free,it,0,0
41943,11,it,it,PRON,PRP,15,nsubj,2264,O,will,would,0,0
41944,12,would,would,AUX,MD,15,aux,2264,O,it,have,0,0
41945,13,have,have,AUX,VB,15,aux,2264,O,would,been,0,0
41946,14,been,be,AUX,VBN,21,ccomp,2264,O,have,a,0,0
41947,15,a,a,DET,DT,18,det,2264,O,been,different,0,0
41948,16,different,different,ADJ,JJ,18,amod,2264,O,a,thing,0,0
41949,17,thing,thing,NOUN,NN,15,attr,2264,O,different,",",0,0
41950,18,",",",",PUNCT,",",21,punct,2264,O,thing,"""",0,0
41951,19,"""","""",PUNCT,'',21,punct,2264,O,",",said,0,0
41952,20,said,say,VERB,VBD,28,ccomp,2264,O,"""",the,0,0
41953,21,the,the,DET,DT,23,det,2264,O,said,baronet,0,0
41954,22,baronet,baronet,NOUN,NN,21,nsubj,2264,O,the,",",0,0
41955,23,",",",",PUNCT,",",28,punct,2264,O,baronet,"""",0,0
41956,24,"""","""",PUNCT,``,28,punct,2264,O,",",you,0,0
41957,25,you,you,PRON,PRP,28,nsubj,2264,O,"""",only,0,0
41958,26,only,only,ADV,RB,28,advmod,2264,O,you,told,0,0
41959,27,told,tell,VERB,VBD,0,ROOT,2264,O,only,us,0,0
41960,28,us,we,PRON,PRP,28,dobj,2264,O,told,",",0,0
41961,29,",",",",PUNCT,",",28,punct,2264,O,us,or,0,0
41962,30,or,or,CCONJ,CC,28,cc,2264,O,",",rather,0,0
41963,31,rather,rather,ADV,RB,36,advmod,2264,O,or,your,0,0
41964,32,your,your,PRON,PRP$,34,poss,2264,O,rather,wife,0,0
41965,33,wife,wife,NOUN,NN,36,nsubj,2264,O,your,only,0,0
41966,34,only,only,ADV,RB,36,advmod,2264,O,wife,told,0,0
41967,35,told,tell,VERB,VBD,28,conj,2264,O,only,us,0,0
41968,36,us,we,PRON,PRP,36,dobj,2264,O,told,",",0,0
41969,37,",",",",PUNCT,",",36,punct,2264,O,us,when,0,0
41970,38,when,when,SCONJ,WRB,42,advmod,2264,O,",",it,0,0
41971,39,it,it,PRON,PRP,42,nsubjpass,2264,O,when,was,0,0
41972,40,was,be,AUX,VBD,42,auxpass,2264,O,it,forced,0,0
41973,41,forced,force,VERB,VBN,36,advcl,2264,O,was,from,0,0
41974,42,from,from,ADP,IN,42,prep,2264,O,forced,you,0,0
41975,43,you,you,PRON,PRP,43,pobj,2264,O,from,and,0,0
41976,44,and,and,CCONJ,CC,42,cc,2264,O,you,you,0,0
